frame, face_id, timestamp, confidence, success, x_0, x_1, x_2, x_3, x_4, x_5, x_6, x_7, x_8, x_9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, y_0, y_1, y_2, y_3, y_4, y_5, y_6, y_7, y_8, y_9, y_10, y_11, y_12, y_13, y_14, y_15, y_16, y_17, y_18, y_19, y_20, y_21, y_22, y_23, y_24, y_25, y_26, y_27, y_28, y_29, y_30, y_31, y_32, y_33, y_34, y_35, y_36, y_37, y_38, y_39, y_40, y_41, y_42, y_43, y_44, y_45, y_46, y_47, y_48, y_49, y_50, y_51, y_52, y_53, y_54, y_55, y_56, y_57, y_58, y_59, y_60, y_61, y_62, y_63, y_64, y_65, y_66, y_67
1, 0, 0.000, 0.98, 1, 384.5, 384.4, 389.4, 397.2, 410.0, 430.6, 455.5, 488.2, 527.3, 566.3, 600.6, 628.2, 647.7, 659.7, 666.9, 672.6, 676.2, 411.6, 427.2, 450.6, 475.6, 499.3, 557.1, 583.6, 608.3, 631.2, 646.2, 527.3, 526.3, 525.3, 524.1, 497.3, 510.8, 524.9, 540.3, 554.4, 441.5, 456.7, 476.0, 491.2, 475.1, 455.7, 564.7, 581.2, 600.2, 614.4, 601.6, 582.9, 474.7, 493.3, 510.6, 525.1, 541.5, 559.4, 576.4, 558.5, 541.0, 523.7, 508.5, 491.9, 483.2, 510.0, 524.7, 541.5, 567.4, 540.1, 523.7, 509.0, 237.7, 282.8, 328.5, 373.9, 416.4, 454.8, 485.4, 505.5, 509.8, 504.0, 483.8, 453.8, 417.5, 376.9, 334.2, 290.3, 245.1, 219.8, 198.8, 189.6, 190.6, 196.0, 193.9, 187.6, 187.9, 197.3, 216.6, 235.3, 263.1, 290.8, 319.3, 343.6, 348.5, 352.9, 348.9, 344.3, 249.0, 237.7, 237.7, 248.4, 254.4, 255.5, 247.8, 236.4, 237.1, 247.2, 253.9, 253.5, 407.2, 394.7, 388.2, 392.3, 388.7, 395.0, 405.8, 415.8, 418.5, 420.1, 418.7, 415.8, 407.2, 402.3, 403.8, 401.9, 406.5, 400.1, 401.9, 400.2
