frame, face_id, timestamp, confidence, success, x_0, x_1, x_2, x_3, x_4, x_5, x_6, x_7, x_8, x_9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, y_0, y_1, y_2, y_3, y_4, y_5, y_6, y_7, y_8, y_9, y_10, y_11, y_12, y_13, y_14, y_15, y_16, y_17, y_18, y_19, y_20, y_21, y_22, y_23, y_24, y_25, y_26, y_27, y_28, y_29, y_30, y_31, y_32, y_33, y_34, y_35, y_36, y_37, y_38, y_39, y_40, y_41, y_42, y_43, y_44, y_45, y_46, y_47, y_48, y_49, y_50, y_51, y_52, y_53, y_54, y_55, y_56, y_57, y_58, y_59, y_60, y_61, y_62, y_63, y_64, y_65, y_66, y_67
1, 0, 0.000, 0.93, 1, 360.3, 336.9, 315.5, 296.2, 281.6, 279.5, 288.4, 306.3, 345.4, 398.3, 457.3, 507.7, 545.8, 573.5, 593.1, 611.1, 627.0, 400.6, 425.1, 447.6, 465.4, 479.9, 529.0, 558.2, 584.1, 605.3, 617.7, 487.0, 471.3, 455.9, 439.6, 399.1, 410.2, 421.2, 437.6, 453.7, 397.9, 416.3, 432.9, 443.6, 424.8, 408.4, 521.4, 543.6, 560.7, 571.5, 553.2, 536.8, 331.6, 356.5, 380.8, 396.3, 420.2, 443.2, 463.0, 426.4, 394.3, 370.2, 352.2, 336.8, 338.3, 371.8, 389.2, 412.2, 452.8, 406.9, 383.7, 366.4, 146.9, 182.8, 223.1, 264.3, 303.1, 339.5, 369.9, 398.3, 425.9, 449.3, 458.0, 455.5, 438.2, 408.6, 373.5, 339.5, 305.9, 92.6, 92.4, 100.9, 115.9, 137.5, 167.4, 172.3, 185.1, 200.9, 221.2, 182.7, 198.5, 214.3, 231.1, 255.4, 266.2, 276.8, 283.6, 288.3, 144.6, 142.8, 152.5, 172.7, 164.3, 154.9, 220.3, 220.1, 231.0, 249.9, 243.0, 232.6, 294.0, 289.2, 295.7, 310.5, 320.1, 343.7, 372.7, 371.2, 361.2, 348.9, 336.1, 318.1, 298.2, 312.4, 324.2, 336.6, 367.6, 342.0, 330.3, 318.5
