frame, face_id, timestamp, confidence, success, x_0, x_1, x_2, x_3, x_4, x_5, x_6, x_7, x_8, x_9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, y_0, y_1, y_2, y_3, y_4, y_5, y_6, y_7, y_8, y_9, y_10, y_11, y_12, y_13, y_14, y_15, y_16, y_17, y_18, y_19, y_20, y_21, y_22, y_23, y_24, y_25, y_26, y_27, y_28, y_29, y_30, y_31, y_32, y_33, y_34, y_35, y_36, y_37, y_38, y_39, y_40, y_41, y_42, y_43, y_44, y_45, y_46, y_47, y_48, y_49, y_50, y_51, y_52, y_53, y_54, y_55, y_56, y_57, y_58, y_59, y_60, y_61, y_62, y_63, y_64, y_65, y_66, y_67
1, 0, 0.000, 0.98, 1, 78.5, 79.5, 81.9, 84.9, 89.5, 96.1, 103.6, 111.8, 121.9, 132.6, 142.3, 150.9, 157.3, 161.1, 163.1, 164.2, 164.4, 81.6, 87.6, 95.2, 102.5, 109.3, 127.5, 135.3, 143.1, 150.9, 156.7, 119.1, 118.8, 118.5, 118.3, 109.9, 114.2, 118.8, 123.7, 128.1, 90.7, 95.4, 101.7, 107.0, 101.4, 95.1, 131.5, 136.8, 143.2, 148.3, 143.8, 137.5, 102.7, 108.7, 114.9, 119.2, 124.2, 131.2, 138.0, 131.5, 124.8, 119.4, 114.6, 108.4, 105.2, 115.1, 119.5, 124.5, 135.2, 124.6, 119.4, 114.9, 94.1, 106.7, 119.2, 131.0, 141.6, 150.3, 157.1, 161.9, 162.8, 160.8, 154.5, 146.6, 137.3, 126.7, 115.6, 104.1, 92.6, 81.0, 76.6, 75.6, 76.7, 79.5, 78.9, 75.9, 74.6, 75.3, 79.5, 88.6, 97.1, 105.5, 114.1, 119.2, 120.8, 122.1, 120.6, 118.8, 90.3, 86.8, 87.0, 91.3, 92.5, 92.6, 90.8, 86.2, 86.0, 89.2, 91.5, 91.7, 134.1, 131.2, 129.8, 130.8, 129.5, 130.9, 133.1, 139.4, 142.3, 143.0, 142.7, 140.2, 134.5, 133.7, 134.0, 133.4, 133.7, 136.1, 136.9, 136.5
